100412	96633780	10206				1306	1		Aldachildo, Isla Lemuy, Canal Lemuy	2	
100413	96633780	10206				1323	1		Canal Yal, Sector Lincai, Isla Lemuy	2	
100414	96633780	10209				23035	1		Choen, Canal Caucahué	2	
100415	79698670	10203				1012	1		Estero Rauco		
100416	86247400	10203				23132	1		Entre Punta Arena Y Punta Tauco, Estero Castro	2	
100417	96603640	10201				20604	1		Canal Lemuy, Caleta Carahue	2	
100418	96603640	10201				20476	1		Punta Lepe, Canal Lemuy	2	
100424	79559220	10208				2170	1		Bajo Mc Intyre, Estero Huildad	2	
100427	79559220	10203				2172	1		Lago Natri, Norte Rio Natri	4	
100428	94827000	10201				22488	1		Piruquina		
100429	8885312	10202					1		Rio  Pudeto		
100430	44444444	10201					1		Ten Ten		
100432	96509550	10103				7655	1		Rollizo		
100434	71353100	10202				633	1		Punta Pilluco, Estero Quetalmahue	2	
100436	79698670	10203				1010	1		Lago Tarahuin, Este Rio Tarahuin		
100437	79698670	10203				1009	1		Lago Natri	4	
100439	3770422	10102				1783	1		Canal Quihua, Rio De La Maquina	0	
100442	79784980	10102				22988	1		Canal Chidguapi, Sector I,Este Punta Quiecho, I. Chidguapi	2	
100443	79784980	10102				22989	1		Isla Chidguapi, Bahia Menea, Sector Ii	2	
100444	79784980	10102				22990	1		Noroeste Punta Cruz, Isla Chidguapi Iii	2	
100445	96545040	10403				4168	1		Rada Potreros, Canal Cholgo, Sector 1, Isla Llancahue	2	
100446	96545040	10403				4084	1		Rada Potreros Canal Cholgo, Sector 2, Isla Llancahue	2	
100447	96545040	10403				4085	1		Rada Potreros Canal Cholgo,Sector 3, Isla Llancahue	2	
100448	96545040	10403				4088	1		Rada Potreros Canal Cholgo, Sector 5, Isla Llancahue	2	
100449	96545040	10403				4089	1		Rada Potreros, Canal Cholgo, Sector 6, Isla Llancahue	2	
100450	96545040	10403				4087	1		Rada Potreros, Canal Cholgo, Sector 4, Isla Llancahue	2	
100451	96545040	10403				6675	1		Chaqueihua		
100452	4246284	10207	10354			1115	1		Estero Mechai	1	
100453	53238970	10203				3349	1		Entre Pucatue Y Teupa, Canal Yal		
100455	5700432	10101					1		Piedra Azul		
100460	5212069	10209					1		Papalquen, Isla Mechuque		
100461	9338007	10101					1		Piedra Azul		
100462	79736490	10101				13010	1		Ribera Sur-Este Rio Correntoso		
100463	96633780	10101				23068	1		Ribera Este Rio Blanco		
100465	4568820	14101				2251	1		Tres Pinos		
100466	7403099	10108				2103	1		Rio Quenuir, Changue		
100467	79787710	10403					1		Quildaco		
100469	87752000	10207				20095	1		Ensenada Leutepo, Isla Tranqui, Canal Queilen	2	
100470	96731010	14201				2329	1		Puerto Nuevo		
100471	6362160	10101					1		Bajo Coihuin		
100473	8846840	10101					1		Piedra Azul		
100475	5419657	10101					1		Isla Maillen, Bahia Pitreles		
100477	4641450	10101				1941	1		Piedra Azul	2	
100479	7376031	10101					1		Piedra Azul		
100481	10327575	10101					1		Piedra Azul		
100482	5100901	10201				1250	1		Estero Castro, La Fabrica	2	
100484	6021605	10108					1		Rio Cariquilda, Chuyaquen		
100488	11357358	10101					1		Piedra Azul		
100490	7025548	10201					1		Ensenada Pilquin		
100492	15276012	10101					1		Piedra Azul		
100493	5126330	10108					1		Rio Cariquilda		
100494	2041166	10102				7401	1		Canal Quihua, Isla Quihua	2	
100495	71703600	10101					1		Bajos De Coihuin		
100496	5450676	10101				2138	1		Bajos De Coihuin		
100497	79797990	10201				21200	1		Punta Tutil, Estero Castro	2	
100498	96501220	10403					1		Ensenada Hualaihue		
100501	87752000	10207				20667	1		Ensenada Detico, Noreste Islote Chagualin	2	
100502	96798050	10202				765	1		Ensenada Melonhue, Estero Quetalmahue	2	
100503	96566740	10103				22867	1		Sur Rio Rollizo, Estero Reloncavi	2	
100504	3949126	10103				1776	1		Sur De Rio Rollizo		
100505	96566740	10103				22077	1		Pocoihuén Alto, Estero Reloncaví	2	
100507	76065596	10105				21835	1		Ensenada Playa Maqui	4	
100510	96633780	10107				22435	1		Puerto Domeyko, Sector A	4	
100511	96633780	10107				22436	1		Puerto Domeyco, Sector B	4	
100512	87665900	10401				0	1		Estero Tecol, Isla Talcan		
100515	89636100	10204					1		Chanquitad		
100516	89636100	10204				3055	1		Chanquitad		
100517	3861106	10209					1		Isla Quilque		
100519	71339200	10202				660	1		Bahia Hueihue	2	
100520	78510710	10203				5582	1		Ensenada Contento		
100521	78510710	10203				5590	1		Lago  Tarahuin		
100522	99595500	10302				22644	1		Ensenada Puerto Rico, Lago Rupanco	4	
100524	3955907	10101					1		Ribera Rio Chamiza		
100529	3006014	10108					1		Rio Cariquilda		
100530	71577300	10101					1		Bajos De Coihuin		
100534	96527480	10108					1		Rio San Pedro De Nolasco		
100536	9360366	10102				3213	1		Canal Caicaen		
100537	10592272	10102					1		Canal Caicaen		
100538	12158120	10102					1		Canal Caicaen		
100539	5721249	10207					1		Estero Compu, Frente Isla Chala		
100540	5721249	10207					1		Estero Compu, Frente Isla Chala		
100541	5721249	10207					1		Estero Compu, Frente Isla Chala		
100542	5721249	10207					1		Estero Compu, Frente Isla Chala		
100543	99590740	14203				6939	1		Rio Iculpe - Ilihue		
100544	79800600	10302				1734	1		Chacupo, Agua Buena		
100545	6680823	10302				1736	1		Lago Llanquihue, Bahia Maiten	4	
100546	6680823	10302				23449	1		Lago Llanquihue, Bahia Fonk	4	
100551	79815730	10101					1		Bancos De Coihuin		
100552	55555555	10202					1		Caulin Alto		
100555	96524770	10202				1200	1		Puntra		
100556	96524770	10203				1199	1		Vilipulli	2	
100557	79784980	10205				678	1		Colegual		
100558	6757263	10201				1184	1		Estero Norte Rilan	2	
100562	3260378	10108					1		Rio Quenuir		
100563	4181467	10208				7104	1		Molulco, Estero Compu	1	
100569	79736490	10202				671	1		Bahia Linao		
100570	79736490	10202				677	1		Bahia Linao		
100575	5970402	10208					1		Colonia Yungay		
100578	87829000	14204				13703	1		Ribera Norte Lago Puyehue		
100579	11716510	10202					1		Estero Chaular		
100580	96537020	10102				22552	1		Este Punta San Antonio, Canal San Antonio	2	
100581	96633780	10102				22732	1		Oeste Punta Tique, Bahia Pargua	2	
100582	3847089	10202					1		Pudeto Bajo		
100583	2831505	10202				605	1		Golfete De Quetalmahue		
100584	96535330	14204					1		Rio Lincan. Mantilhue Bajo		
100587	1579287	10203				1048	1		Huillinco		
100589	10485879	10102					1		Canal Caicaen		
100590	96527000	10209					1		Isla Cheniao, Puerto Voigue		
100591	79784980	10205				22591	1		Punta Pelu	1	
100592	96633780	10210				22071	1		Punta Coñue, Isla Linlin	2	
100593	69200400	14106					1		Rio Lingue		
100594	79809870	10203				13156	1		Orillas Rio Trainel		
100596	86100500	10210				1461	1		Isla Quenac, Entre Caleta Punilco Y Punta Mayahue	2	
100597	86100500	10210				1462	1		Caleta Punilco, Isla Quenac	2	
100599	7881187	10108				1876	1		Sur De Loncura	0	
100600	79797990	10203				1415	1		Lago Natri	4	
100601	96535510	10101					1		Bancos Coihuin		
100602	79910700	10103				23647	1		Sector 1, Farallones Marimelli	2	
100603	79910700	10103				21861	1		Sector 2, Farellones Marimelli	2	
100604	5970402	10203					1		Lago Tepuhueico		
100605	5970402	10203					1		Lago Tepuhueico		
100608	79784980	10209				623	1		Ensenada Nayahue, Isla Butachauques	2	
100609	79784980	10209				23452	1		Norte Isla Puduguapi	2	
100610	79784980	10209				1398	1		Punta Cola, Isla Aulin, Estero Butatique	2	
100611	79784980	10209				622	1		Isla Butachauques, Estero Butatique	2	
100612	79784980	10209				23449	1		Este Isla Nahuac	2	
100613	10089816	10101				2029	1		Playa La Vega, Isla Tenglo		
100614	96603640	10207				7202	1		Suroeste Punta Tumaumon, Canal Queilen	2	
100615	96603640	10207				5576	1		Caleta Pilar	2	
100616	96603640	10203				21703	1		Ensenada Notue	4	
100617	96603640	10203				21704	1		Oeste Punta Contento	4	
100618	96603640	10203				20704	1		Sector Angostura, Lago Cucao	4	
100619	96603640	10206				7201	1		Punta Quechomo, Isla Lemuy, Canal Yal	2	
100620	96603640	10201				19163	1		Auquilda		
100622	96633780	10101				1315	1		Caleta Alfaro, Isla Huar	2	
100624	87829000	10101				1607	1		Correntoso, Hornohuinco		
100625	76259377	10302				22411	1		Isla Los Ciervos O Cuervos	4	
100626	95682000	10302					1		Lago Llanquihue, Puerto Octay		
100627	76259377	10302				22409	1		Monte Alegre	4	
100628	76259377	10302				22410	1		Bahia Cox	4	
100629	79590920	14204				1751	1		Fundo El Caulle		
100630	79784980	10403				22798	1		Noreste Isla Malomacun	2	
100631	79590920	10301				1750	1		Rio El Callao		
100632	79590920	10301					1		Rio Nalcas		
100633	79809870	10210				3547	1		Punta Couquencura	2	
100634	79809870	10204				3548	1		Canal Quinchao, Punta Veleo, Isla Quinchao	2	
100636	96633780	10102				22814	1		Punta El Rosario	1	
100637	96929960	10102				21939	1		Estero Chauquiar, Isla Puluqui	2	
100638	76259377	10204				22441	1		Canal Dalcahue, San Javier, Isla Quinchao	2	
100639	79809870	10201				0	1		Punta Quirahuin, Isla Chelin		
100640	96633780	10210				21601	1		Rada Achao, Isla Quinchao	2	
100642	96702700	10210					1		Paso Tenaun, Frente I.Linlin, Pta.Linlin		
100643	96702700	10210					1		I. Quenac, Entre El Faro Y Pta. Huilque		
100644	96702700	10209					1		Canal Chauques, Frente I. Butachauques		
100645	96702700	10210					1		I. Caguache, Frente Lugar Y Pta.Caguache		
100646	6089259	10201				602	1		Estero De Castro		
100647	79694350	10203					1		Rio Pincoico, Sector Teupa		
100649	96545040	10403				1691	1		Canal Cholgo, Sector Pichanco	2	
100650	96545040	10403				1692	1		Estero Quintupeu	2	
100652	14463059	14202				2296	1		Vega Quiman		
100653	14463059	14202					1		Ensenada Quiman, Lago Ranco		
100658	79728530	10101				4167	1		Norte Punta Cementerio, Isla Maillen		
100659	79910700	10401				1407	1		Ensenada Norte, En El Estero Reñihue	1	
100660	76065596	10401				22693	1		Estero Reñihue, Puerto Argentino	2	
100661	96540710	10401				1406	1		Noreste Isla Las Nieves, Estero Reñihue	2	
100662	96540710	10401				1408	1		Estero Pillan, Estero Reñihue	1	
100663	76650680	10208				23640	1		Estero Compu, Al Noroeste De Punta Yategua	2	
100664	72558200	10202					1		Estero Pudeto		
100666	82975200	10208					1		Canal Coldita, Pta. Queupue		
100669	7848128	10202				0	1		Huelden, Sector I		
100670	7848128	10202					1		Huelden, Sector Ii		
100671	79784980	10204				6599	1		Lago Popetan	4	
100672	79559220	10109				21735	1		Rio Sur		
100674	96509550	10201				23130	1		Yutuy, Estero Castro	2	
100675	79777030	10205				1173	1		Chovi San Juan, Quetalco		
100676	96633780	10210					1		Isla Cheniao		
100677	93776003	10208				2153	1		Rio Inio	0	
100678	96509550	10103					1		Lago Chapo, Bahia Coluli		
100679	86247400	10206				3259	1		Norte Punta Detif, Sector Ii, Isla Lemuy	2	
100680	86247400	10206				3260	1		Llucura, Isla Lemuy	2	
100681	3460241	10208				2180	1		Molulco		
100682	86100500	10403				22474	1		Norte Rio Blanco, Canal Hornopiren	2	
100685	79559220	10208				21413	1		Rio Grande		
100689	79784980	10209				23451	1		Norte Isla Queten, Canal Cheniao	2	
100690	3583982	10108					1		Parcela 01, Lote A		
100691	9375882	10108					1		Parcela 02, Lote A		
100692	9375884	10108				4464	1		Parcela A 3, Ribera Norte	0	
100693	15508719	10108				22449	1		Ribera Norte, Parcela A4	0	
100694	10357836	10108				3603	1		Ribera Norte. Parcela A5	0	
100695	7879772	10108				4295	1		Parcela A 7	0	
100696	5236429	10108				4437	1		Parcela   A  8		
100697	5953562	10108				23366	1		Ribera Norte, Parcela A 9	0	
100698	4216991	10108				4460	1		Parcela 10, Lote A	0	
100699	5877101	10108					1		Parcela 11, Lote A		
100700	8243606	10108				23487	1		Parcela 12, Lote A	0	
100701	7600932	10108				2091	1		Ribera Norte, Parcela A13	0	
100702	6786195	10108				4378	1		Parcela A 14	0	
100703	5949209	10108				4451	1		Parcela 15, Lote A		
100704	8709189	10108				5042	1		Parcela 16. Lote A		
100705	7879421	10108					1		Parcela 17, Lote A		
100706	15508719	10108				4339	1		Parcela A 18, Ribera Norte	0	
100707	6401597	10108				4426	1		Parcela A 19	0	
100708	4633339	10108				4479	1		Parcela 20, Lote A		
100709	8883782	10108				4254	1		Parcela B1	0	
100710	4592195	10108				4323	1		Ribera Norte, Parcela B2	0	
100711	9267318	10108				4283	1		Parcela 3 B	0	
100712	8677080	10108				4059	1		Parcela 4, Lote B	0	
100713	3628545	10108				4482	1		Parcela B 5	0	
100714	4312668	10108				2044	1		Parcela 6, Lote B		
100715	3211636	10108					1		Parcela 1, Lote C		
100716	7599302	10108				4356	1		Parcela C  2		
100717	9164106	10108					1		Parcela 3, Lote C		
100718	9160502	10108				4095	1		Ribera Norte, Parcela C4	0	
100719	3712756	10108				4197	1		Parcela 5, Lote C		
100720	4455254	10108				4296	1		Ribera Norte, Parcela C 6	0	
100721	5177523	10108				4100	1		Parcela 8, Lote C	0	
100722	9560588	10108				4415	1		Parcela 9, Lote C, Ribera Norte Rio Maullin	0	
100723	6502092	10108				2096	1		Ribera Norte, Parcela C10	0	
100724	10745592	10108				4300	1		Parcela C 12, Ribera Norte	0	
100725	6635169	10108					1		Parcela 13, Lote C		
100726	9079193	10108				4394	1		Ribera Norte, Parcela C 14	0	
100727	8642518	10108					1		Parcela 15, Lote C		
100728	8051906	10108				21094	1		Parcela 17, Lote C	0	
100729	10709187	10108				4056	1		Parcela C 18, Ribera Norte	0	
100730	15284387	10108				4077	1		Ribera Norte, Parcela C19	0	
100731	85291	10108					1		Parcela 20, Lote C		
100732	5914205	10108				4359	1		Parcela 21, Lote C		
100733	2944637	10108				4372	1		Parcela 22, Lote C		
100734	9849715	10108					1		Parcela 23, Lote C		
100735	10886471	10108				4493	1		Parcela 24, Lote C	0	
100736	7504583	10108				4052	1		Parcela C 26, Ribera Norte	0	
100737	7767281	10108				4292	1		Ribera Norte, Parcela C27	0	
100738	8807128	10108				4293	1		Parcela 28, Lote C	0	
100739	4451622	10108				3971	1		Parcela 29, Lote C		
100740	10114281	10108				4489	1		Ribera Norte, Parcela C30	0	
100741	9292342	10108				4138	1		Parcela 31, Lote C		
100742	8469835	10108				6608	1		Parcela 32, Lote C	0	
100743	9392898	10108				4261	1		Ribera Norte, Parcela C33	0	
100744	6410980	10108				4341	1		Parcela 34, Lote C	0	
100745	3227469	10108				4317	1		Parcela 35, Lote C		
100746	8019352	10108					1		Parcela 36, Lote C		
100747	8783078	10108				4494	1		Parcela 37, Lote C		
100748	9378001	10108				4369	1		Ribera Norte, Parcela C 38	0	
100749	3162789	10108				3269	1		Parcela 39, Lote C		
100750	15733955	10108				4273	1		Ribera Norte, Parcela C 40	0	
100751	6322278	10108				4099	1		Parcela C 41	0	
100752	6316771	10108				6721	1		Parcela 42, Lote C	0	
100753	9296389	10108				4458	1		Parcela C 43	0	
100754	1866207	10108				4483	1		Parcela 44, Lote C	0	
100755	6212845	10108				4148	1		Parcela 45, Lote C		
100756	10255615	10108				4090	1		Parcela 46, Lote C	0	
100757	8909917	10108				4393	1		Parcela 47, Lote C		
100758	4650017	10108				4395	1		Parcela 48, Lote C		
100759	7781179	10108				7031	1		Parcela 49, Lote C	0	
100760	9107931	10108					1		Parcela 50, Lote C		
100761	6674320	10108				4496	1		Parcela 51, Lote C	0	
100762	8756385	10108				4440	1		Parcela 52, Lote C		
100763	5228199	10108				4490	1		Parcela 53, Lote C		
100764	11970818	10108				4469	1		Ribera Norte, Parcela C 54	0	
100765	7647834	10108				0	1		Parcela 55, Lote C		
100766	8469835	10108				6610	1		Parcela 56, Lote C		
100767	8469835	10108				6607	1		Parcela 57, Lote C	0	
100768	8300319	10108				4299	1		Parcela 58, Lote C	0	
100769	14370483	10108				5038	1		Parcela 59, Lote C		
100770	9925951	10108					1		Parcela 60, Lote C		
100771	8646494	10108				4269	1		Parcela 61, Lote C	0	
100772	9506039	10108					1		Parcela 62, Lote C		
100773	7689339	10108					1		Parcela 63, Lote C		
100774	6912668	10108					1		Parcela 64, Lote C		
100775	11252030	10108				20008	1		Ribera Norte. Parcela C65	0	
100776	7565405	10108				4271	1		Parcela C 66	0	
100777	8480513	10108				4373	1		Ribera Norte Parcela C67	0	
100778	7889805	10108				4275	1		Parcela 1, Lote D	0	
100779	8434301	10108				3329	1		Ribera Norte, Parcela D 2	0	
100780	8521786	10108				4103	1		Parcela 3, Lote D		
100781	8521374	10108					1		Parcela 4, Lote D		
100782	8582189	10108				13954	1		Parcela 5, Lote D	0	
100783	11544487	10108				4060	1		Parcela 6, Lote D	0	
100784	3792189	10108					1		Parcela 8, Lote D		
100785	8909161	10108				5169	1		Parcela 9, Lote D	0	
100786	5368508	10108				3966	1		Parcela 10, Lote D		
100787	4581265	10108					1		Parcela 11, Lote D		
100788	7113266	10108				4461	1		Parcela 12, Lote D		
100789	9639110	10108				3989	1		Parcela 13, Lote D	0	
100790	7996940	10108					1		Parcela 14, Lote D		
100791	11116728	10108				22741	1		Parcela D15, Ribera Norte	0	
100792	5914205	10108				6728	1		Parcela D 16	0	
100793	5914205	10108				23486	1		Parcela 17, Lote D	0	
100794	10245305	10108				4068	1		Parcela 19, Lote D	0	
100795	7244647	10108				4380	1		Parcela 20, Lote D	0	
100796	9460352	10108				4266	1		Parcela 21, Lote D	0	
100797	7872912	10108				4110	1		Parcela 22, Lote D	0	
100798	4421832	10108				3988	1		Parcela 23, Lote D		
100799	6833761	10108				4078	1		Parcela 24, Lote D	0	
100800	8143242	10108				4298	1		Ribera Norte, Parcela D25	0	
100801	10516969	10108				4252	1		Parcela 26, Lote D		
100802	7276979	10108					1		Parcela 27, Lote D		
100803	11412385	10108				4076	1		Ribera Norte, Parcela D 28	0	
100804	10353680	10108				4367	1		Parcela 29, Lote D, Ribera Norte	0	
100806	7218920	10108				4354	1		Ribera Norte, Parcela D31	0	
100807	6543292	10108					1		Parcela 32, Lote D		
100808	10135298	10108					1		Parcela 33, Lote D		
100809	8375907	10108				4091	1		Ribera Norte, Parcela D34	0	
100810	6489243	10108				4392	1		Ribera Norte, Parcela D 35	0	
100811	7600495	10108				4329	1		Parcela 36, Lote D	0	
100812	6349335	10108					1		Parcela 37, Lote D		
100813	8807221	10108				5668	1		Parcela 38, Lote D	0	
100814	8346864	10108					1		Parcela 39, Lote D		
100815	4578766	10108				4253	1		Ribera Norte, Parcela D 41	0	
100816	8756401	10108					1		Parcela 42, Lote D		
100817	7652429	10108				22597	1		Parcela 43, Lote D	0	
100818	8922760	10108				5197	1		Parcela 44, Lote D, Rivera Norte	0	
100819	6853083	10108				4284	1		Parcela 46, Lote D	0	
100820	7052449	10108				6396	1		Parcela 49, Lote D		
100821	12070954	10108				4065	1		Ribera Norte, Parcela D50	0	
100822	7201658	10108				4112	1		Parcela 51, Lote D	0	
100823	7884661	10108				0	1		Parcela 52, Lote D		
100824	5733851	10108				4061	1		Parcela 53, Lote D	0	
100825	9754786	10108				4067	1		Parcela 54, Lote D	0	
100826	7563232	10108				4366	1		Parcela 55, Lote D	0	
100827	12538572	10108				22639	1		Parcela 56, Lote D	0	
100828	8095622	10108				4274	1		Parcela 57, Lote D	0	
100829	5875660	10108				4288	1		Parcela 58, Lote D	0	
100830	6291186	10108				4387	1		Parcela 59, Lote D	0	
100831	7821120	10108					1		Parcela 60, Lote D		
100832	4450959	10108				4297	1		Ribera Norte, Parcela D61	0	
100833	10613048	10108				4069	1		Parcela 62, Lote D, Ribera Norte	0	
100834	9289157	10108				4478	1		Ribera Norte, Parcela D 63	0	
100835	9536562	10108				4402	1		Parcela 64, Lote D		
100836	9844296	10108				4101	1		Parcela 7, Lote D	0	
100837	9083721	10108				4492	1		Parcela 18, Lote D	0	
100838	8919661	10108				4336	1		Ribera Norte Parcela E2	0	
100840	10052760	10108				4319	1		Ribera Norte, Parcela F 1	0	
100841	6634788	10108				4270	1		Parcela 2, Lote F		
100842	4050402	10108				4325	1		Parcela 3, Lote F		
100843	9971024	10108				4428	1		Parcela 4, Lote F	0	
100844	4634356	10108				3967	1		Parcela 5. Lote F		
100845	11252030	10108				4324	1		Parcela 7, Lote F		
100846	6467795	10108				4285	1		Ribera Norte, Parcela G2	0	
100847	8495256	10108				21443	1		Parcela 3, Lote G, Ribera Norte	0	
100848	4978089	10108				4289	1		Parcela 4, Lote G	0	
100849	7876635	10108				4486	1		Parcela 5, Lote G	0	
100853	8051906	10108				4403	1		Parcela H2, Ribera Norte	0	
100854	8087269	10108					1		Parcela 3, Lote H		
100855	8051906	10108				21723	1		Parcela 4, Lote H	0	
100856	4967547	10108				4481	1		Ribera Norte, Parcela H 10	0	
100857	8178149	10108				3602	1		Ribera Norte, Parcela I1	0	
100858	7887116	10108					1		Parcela 2, Lote I		
100859	6015825	10108				4256	1		Parcela 4, Lote I	0	
100860	7409540	10108				4466	1		Parcela 5, Lote I	0	
100861	9149789	10108					1		Parcela 7, Lote I		
100862	2582567	10108				4390	1		Parcela 8, Lote I	0	
100863	3093271	10108				4190	1		Parcela 9, Lote I		
100864	11130873	10108				4062	1		Parcela 10, Lote I	0	
100865	8032248	10108				4189	1		Parcela J 1, Ribera Norte	0	
100866	10149510	10108				4371	1		Parcela 2, Lote J	0	
100867	10971304	10108				4407	1		Parcela 3, Lote J	0	
100868	7337167	10108				4093	1		Parcela J 5	0	
100869	8726674	10108				20016	1		Parcela J8	0	
100870	6790462	10108					1		Parcela 9, Lote J		
100871	4390150	10108					1		Parcela 10, Lote J		
100872	8579065	10108				4396	1		Parcela 11, Lote J	0	
100874	4581062	10108				4294	1		Parcela 13, Lote J		
100875	6034171	10108				4452	1		Parcela 15, Lote J	0	
100876	5876620	10108				4363	1		Parcela 16, Lote J	0	
100877	4860745	10108					1		Parcela 17, Lote J		
100878	2872240	10108				4365	1		Parcela 19, Lote J		
100879	6009591	10108					1		Parcela 20, Lote J		
100880	4024414	10108				4457	1		Parcela 21, Lote J	0	
100881	9746989	10108				6712	1		Parcela 1, Lote K		
100882	8992144	10108				4454	1		Parcela 7, Lote K	0	
100883	10678948	10108				4063	1		Parcela K 8	0	
100884	6659919	10108				4470	1		Parcela 1, Lote L		
100885	5558363	10108					1		Parcela 2, Lote L		
100886	9196366	10108					1		Parcela 4, Lote L		
100887	4449393	10108					1		Parcela 5, Lote L		
100888	5820763	10108				5190	1		Parcela 7, Lote L		
100889	4455009	10108				5040	1		Parcela L8, Ribera Norte	0	
100890	6938976	10108				4291	1		Parcela 1, Lote M	0	
100891	8756271	10108				4287	1		Ribera Norte, Parcela M 2	0	
100892	9776418	10108				6713	1		Parcela 3, Lote M		
100893	7167395	10108				4480	1		Ribera Norte, Parcela M 4	0	
100894	5634379	10108					1		Parcela 5, Lote M		
100895	7167397	10108				4073	1		Parcela 7, Lote M	0	
100896	11428647	10108				4071	1		Ribera Norte, Parcela M 8	0	
100897	6524136	10108				4397	1		Parcela N 1, Ribera Norte	0	
100898	16236507	10108				22448	1		Parcela N 2	0	
100899	10245431	10108				4113	1		Parcela 3, Lote N	0	
100900	7098168	10108				4057	1		Parcela 4, Lote N	0	
100901	7460389	10108					1		Parcela 5, Lote N		
100902	8157467	10108					1		Parcela 6, Lote N		
100903	8521251	10108					1		Parcela 7, Lote N		
100904	7284750	10108				4120	1		Ribera Norte, Parcela N 8	0	
100905	12021867	10108				4104	1		Parcela 9, Lote N	0	
100906	8366876	10108				4263	1			0	
100907	1831749	10108				4072	1		Parcela 11, Lote N		
100908	6540743	10108					1		Parcela 12, Lote N		
100909	3944790	10108				4282	1		Ribera Norte, Parcela N 13, Rio Maullin	0	
100910	7640926	10108					1		Parcela 14, Lote N		
100911	5776304	10108					1		Parcela 15, Lote N		
100912	6560592	10108				4147	1		Parcela 16, Lote N	0	
100913	6266681	10108				4074	1		Parcela 17, Lote N		
100914	6430186	10108					1		Parcela 18, Lote N		
100915	5799817	10108					1		Parcela 19, Lote N		
100916	4802413	10108				4389	1		Parcela 20, Lote N		
100917	7533977	10108				4462	1		Parcela 21, Lote N	0	
100918	9776418	10108				4257	1		Parcela 22, Lote N		
100919	8200455	10108				4064	1		Parcela 23, Lote N	0	
100920	10270961	10108				4055	1		Parcela 24, Lote N		
100921	7080166	10108					1		Parcela 08, Lote Ñ		
100922	8494834	10108					1		Parcela 01, Lote O		
100925	11357993	10108				4079	1		Parcela 9, Lote O	0	
100926	9368488	10108				4425	1		Parcela 2, Lote P		
100927	10609704	10108				23042	1		Parcela 6, Lote P	0	
100928	7056334	10108				4053	1		Parcela 7, Lote P	0	
100929	8808082	10108					1		Parcela 6, Lote Q		
100930	5733271	10108				4432	1		Parcela 9, Lote Q		
100931	4081687	10108					1		Parcela 3, Lote R		
100932	8767334	10108					1		Parcela 4, Lote R		
100933	4302418	10108				4070	1		Parcela 5, Lote R	0	
100935	478505	10108				6729	1		Parcela 7, Lote R		
100936	2915216	10108					1		Parcela 8, Lote R		
100937	9245809	10108				4268	1		Parcela 1, Lote S		
100938	7348614	10108					1		Parcela 2, Lote S		
100939	6635828	10108				4267	1		Parcela 3, Lote S	0	
100942	7886726	10108				4280	1		Parcela 8, Lote S	0	
100944	11715489	10108				4459	1		Parcela 2, Lote T	0	
100946	8723477	10108					1		Parcela 4, Lote T		
100947	10026741	10108				4471	1		Parcela 6, Lote T		
100948	10129032	10108				4260	1		Ribera Norte, Parcela T 7	0	
100949	2951579	10108				4054	1		Parcela 8, Lote T	0	
100950	6113697	10108					1		Parcela 9, Lote T		
100951	9932792	10108				4265	1		Parcela 10, Lote T	0	
100952	5687784	10108					1		Parcela 2, Lote V		
100953	7944669	10108				4401	1		Parcela 3, Lote V	0	
100955	7654721	10108					1		Parcela 5, Lote V		
100956	5232295	10108					1		Parcela 9, Lote V		
100957	6126811	10108					1		Parcela 10, Lote V		
100959	8468606	10108				0	1		Parcela 10, Lote W		
100960	76650680	10209				23653	1		Estero Curbita, Isla Caucahue	2	
100964	2290281	10102					1		Estero Huito		
100967	71626500	10108					1		Rio San Pedro De Nolasco		
100968	79809870	10203				21367	1		Lago Huillinco, Norte Rio Bravo	4	
100972	96633780	14203				1868	1		Oeste Puerto Las Vertientes, Seno Riñinahue, Sector 1		
100973	79910700	10109				23037	1		Rio Cululi		
100974	86247400	10102				23304	1		Estero Chauqui, Isla Guar	2	
100976	88541600	10205					1		Estero Sin Nombre, Los Astilleros		
100977	96603640	10205				20458	1		Oeste Punta Caimo, Paso Tenaun	2	
100978	94827000	10201				22487	1		Putemun		
100979	88541600	10209				991	1		Ensenada Conev		
100980	88541600	10209				989	1		Bajo Ducañas		
100981	96509550	10201				23131	1		La Estancia	2	
100982	79797990	10209				20603	1		Caleta Mechuque,Canal Añihue	2	
100983	4366354	10101				1806	1		Este Punta Camila, Bahia Huelmo		
100984	7398674	10101				0	1		Panitao, Extremo Sur, Bahia Huenquillahue		
100985	70363200	10108					1		Rio Quenuir		
100987	96633780	10210				21603	1		Puerto Conchas, Isla Lingua	2	
100988	79797990	10206				1416	1		Caleta Puqueldon, Sector 2, Canal Lemuy, Isla Lemuy	2	
100989	79809870	10201				1177	1		Canal Quehui, Norte De Punta Camahue, Isla Quehui	2	
100991	79891160	10403				22440	1		Canal Cholgo, Sur Isla Pelada	2	
100992	81380500	10108				4165	1		Parcela 22, Lote J	0	
100994	4273094	10204	10219			6847	1		San Javier, Canal Dalcague, Isla Quinchao	2	
100999	78634370	10203	10220			1276	1		Quinched, Canal Yal	2	
101000	8054476	10205	10228			994	1		Oeste De Punta Calen, Paso Tenaun	2	
101001	79769690	10101					1		Bajos De Coihuin		
101002	4878486	10108					1		Rio Sn. Pedro De Nolasco. Amortajado		
101003	79809870	10206				974	1		Sur Punta Yaotal, Isla Lemuy, Canal Quehui	2	
